Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5lUdh0LAXdGrWATWXOGdL8,"0grUBAiZwYyGykIxK6UjW8","부서지다 (Acoustic Ver.) , 부서지다","새폴더 (New Folder)","Besweet",2013-09-04,262786,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-13T08:36:49Z,"",0.44,0.304,1,-10.366,1,0.0357,0.856,0.0483,0.0997,0.1,119.922,4
1TRVybPwrVfiQYXPB7SONX,"0grUBAiZwYyGykIxK6UjW8","마음으로 말해요","FANTASY","Besweet",2015-12-24,179000,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-13T08:37:05Z,"",0.834,0.234,6,-13.392,0,0.0616,0.74,0.00012,0.101,0.38,119.953,4
3MEAT9l4hnZ8KYROboK2C7,"5YPCpDIPOY4WqY9Bqdw4Uc","2 Things","2 Things","Jimmy Brown",2019-08-28,227368,41,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-13T11:30:35Z,"bedroom r&b",0.676,0.257,6,-8.688,1,0.0424,0.887,0,0.113,0.612,94.994,4
05ho1OFzZj2yGMcEGPKtCF,"0Zoe6ljAJo85rggnN6OaOF","Starlight","Starlight","92914",2020-02-01,273333,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-19T21:34:05Z,"chill pop,chill r&b,korean indie folk",0.422,0.143,5,-10.939,1,0.0361,0.9,0.000187,0.13,0.078,72.882,4
1RF8jU11zdoXl10vc5sTbo,"0Zoe6ljAJo85rggnN6OaOF,5PAAkALx5byUebFVd2kOBF","Someday (with Minji)","Home","92914,HanMinji",2019-11-10,307578,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-19T21:34:28Z,"chill pop,chill r&b,korean indie folk",0.409,0.185,1,-15.472,1,0.0405,0.98,0.067,0.376,0.194,138.241,4
6voRbFiuhCFi43nPvyUgNG,"0BpbTGO68X4wV2aLBzjnhL,1jpRO6feBr1rjOCSHzu3Xi","Dear. Caramel","Absence 'Side A'","LambC,Choi Jungyoon",2017-03-07,245674,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-19T21:34:33Z,"korean r&b,k-indie,korean singer-songwriter",0.898,0.194,1,-8.522,0,0.0608,0.637,0.00341,0.108,0.659,112.074,4
1bXVh2ForYdjha1DoPwohp,"0Zoe6ljAJo85rggnN6OaOF","Sunset","Sunset","92914",2017-01-10,222000,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-19T21:41:13Z,"chill pop,chill r&b,korean indie folk",0.644,0.458,8,-8.93,1,0.0334,0.848,0.0278,0.114,0.685,88.001,4
4bvIzUmw8dl9r1PDz6OGZv,"6OwKE9Ez6ALxpTaKcT5ayv","HAPPENING","HAPPENING","AKMU",2020-11-16,224015,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-16T21:58:22Z,"k-pop",0.647,0.548,9,-8.446,1,0.0271,0.0909,0.0000551,0.108,0.272,127.981,4
7e1IpTKqOMw1cstbBic8qs,"4y2MA188txnWeMIw9XwaJS","Let's Meet In Spring","Again, Spring Days","Han All",2018-04-12,226559,37,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-24T10:24:14Z,"k-indie,korean pop",0.767,0.418,0,-6.099,1,0.0289,0.696,0,0.126,0.732,108.95,4
1s2s9sd0DOINkrmufuWST0,"6OwKE9Ez6ALxpTaKcT5ayv","Officially Missing You","SBS K팝 스타 시즌2 TOP 2 SPECIAL","AKMU",2013-04-10,184072,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-25T09:14:55Z,"k-pop",0.817,0.485,7,-7.312,1,0.043,0.547,0,0.173,0.488,105.052,4
3wT6q6lHoOpZUM38uPSUTF,"2KbxyNY5Dt6CJ6FBLcWfkH","Walking in the Starlight","Polaris","Lee MinHyuk",2018-04-30,257733,33,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-12-03T05:54:12Z,"korean pop",0.757,0.252,2,-10.813,1,0.0319,0.758,0,0.188,0.751,94.982,4
5sCwshjdYivIeXRwhVdgDw,"0SciAzspUVXo1F4txGErsz","OCEAN","OCEAN","KOREA CRACKER",2019-09-16,198893,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-12-03T08:59:10Z,"k-indie",0.656,0.605,4,-4.463,1,0.0418,0.743,0,0.481,0.718,90.066,4
